                    Ramp 3C2 analysis for 100/03/22
                                                  File      Database
Occupancy        _1___2___3___4___5___6   Station 02.06.12  02.06.12
Thresholds # 2:  15  16  17  18  23  40     Meter 04.04.0f  04.04.0f
+----------+------+---------+------------------------------------------+
|          |  Red |  Rates  |           Occupancy Stations             |
| 17:24:30 |  3.0 | 4  4  Z |  16  20  11  16  18  16  15              |
| 17:25:00 |  3.0 | 4  4  Z |  17  20  13  14  17  19  15              |
| 17:25:30 |  4.4 | 5  5  Z |  14  22  14  12  15  17  18              |
| 17:26:00 |  7.0 | 6  6  Z |  12  23  15  15  13  13  16              |
| 17:26:30 |  4.4 | 5  5  Z |  13  18  15  17  17  11  13              |
| 17:27:00 |  4.4 | 5  5  Z |  14  18  14  15  20  14  13              |
| 17:27:30 |  7.0 | 6  6  Z |  15  20  14  16  17  18  16              |
| 17:28:00 |  4.4 | 5  5  Z |  18  18  14  16  16  16  17              |
| 17:28:30 |  3.0 | 4  4  Z |  20  19  15  15  16  17  15              |
| 17:29:00 |  4.4 | 5  5  Z |  18  21  15  14  16  17  16              |
| 17:29:30 |  4.4 | 5  5  Z |  15  23  17  15  14  15  19              |
| 17:30:00 |  4.4 | 5  5  Z |  13  24  17  16  16  14  17              |
| 17:30:30 |  4.4 | 5  5  Z |  13  21  15  18  18  16  14              |
| 17:31:00 |  4.4 | 5  5  Z |  14  20  14  20  19  17  15              |
| 17:31:30 |  3.0 | 4  4  Z |  13  20  14  20  20  16  16              |
| 17:32:00 |  4.4 | 5  5  Z |  14  20  15  20  17  16  16              |
| 17:32:30 |  3.0 | 4  4  Z |  14  20  15  19  18  14  16              |
| 17:33:00 |  3.0 | 4  4  C |  14  19  14  18  20  15  13              |
| 17:33:30 |  3.0 | 4  4  Z |  15  19  14  19  19  19  15              |
| 17:34:00 |  3.0 | 4  4  Z |  13  19  14  18  19  17  18              |
| 17:34:30 |  3.0 | 4  4  Z |  13  20  12  16  18  17  17              |
| 17:35:00 |  3.0 | 4  4  Z |  12  22  15  15  17  17  17              |
| 17:35:30 |  3.0 | 4  4  Z |  11  20  15  15  18  16  18              |
| 17:36:00 |  3.0 | 4  4  Z |  10  16  13  17  17  16  16              |
| 17:36:30 |  2.1 | 3  3  Z |  13  15  12  18  17  16  15              |
| 17:37:00 |  3.0 | 4  4  Z |  14  19  14  16  20  16  16              |
| 17:37:30 |  3.0 | 4  4  Z |  12  20  14  15  19  17  16              |
| 17:38:00 |  3.0 | 4  4  Z |  11  16  14  17  17  18  17              |
| 17:38:30 |  4.4 | 5  5  Z |  11  13  12  18  17  18  18              |
| 17:39:00 |  3.0 | 4  4  C |  11  14  11  14  20  16  16              |
| 17:39:30 |  3.0 | 4  4  Z |  12  16  12  14  19  15  14              |
| 17:40:00 |  4.4 | 5  5  Z |  15  18  12  14  15  17  15              |
| 17:40:30 |  3.0 | 4  4  Z |  14  19  12  13  14  16  18              |
| 17:41:00 |  3.0 | 4  4  Z |  14  19  15  15  14  14  16              |
| 17:41:30 |  3.0 | 4  4  Z |  14  19  15  16  14  12  14              |
| 17:42:00 |  4.4 | 5  5  Z |  14  20  14  16  19  12  12              |
| 17:42:30 |  4.4 | 5  5  Z |  14  20  15  18  26  14  12              |
| 17:43:00 |  4.4 | 5  5  C |  14  20  14  17  25  16  15              |
| 17:43:30 |  3.0 | 4  4  Z |  15  20  14  17  20  18  15              |
| 17:44:00 |  4.4 | 5  5  Z |  14  18  14  16  19  19  19              |
| 17:44:30 |  4.4 | 5  5  Z |  13  17  12  16  17  18  19              |
| 17:45:00 |  3.0 | 4  4  Z |  12  17  13  15  17  18  17              |
| 17:45:30 |  3.0 | 4  4  Z |  13  16  12  13  17  16  19              |
| 17:46:00 |  3.0 | 4  4  Z |  12  18  13  16  14  15  19              |
| 17:46:30 |  3.0 | 4  4  Z |  13  21  14  15  17  13  15              |
| 17:47:00 |  4.4 | 5  5  Z |  16  22  13  14  19  13  12              |
| 17:47:30 |  4.4 | 5  5  Z |  14  24  15  14  17  16  12              |
| 17:48:00 |  3.0 | 4  4  Z |  15  21  16  14  15  18  16              |
| 17:48:30 |  4.4 | 5  5  Z |  17  18  15  17  15  15  18              |
| 17:49:00 |  4.4 | 5  5  Z |  16  18  13  16  17  14  16              |
| 17:49:30 |  3.0 | 4  4  Z |  14  20  14  16  15  15  14              |
| 17:50:00 |  3.0 | 4  4  C |  12  20  14  18  17  14  15              |
| 17:50:30 |  3.0 | 4  4  Z |  13  18  13  16  20  15  13              |
| 17:51:00 |  4.4 | 5  5  Z |  11  17  13  16  17  17  14              |
| 17:51:30 |  3.0 | 4  4  Z |  11  14  11  15  16  15  18              |
| 17:52:00 |  2.1 | 3  3  Z |  14  14  10  14  17  14  18              |
| 17:52:30 |  1.4 | 2  2  C |  15  17  11  14  15  15  16              |
| 17:53:00 |  2.1 | 3  3  C |  14  18  13  15  14  15  17              |
| 17:53:30 |  2.1 | 3  4  Z |  13  18  14  16  16  13  16              |
| 17:54:00 |  2.1 | 3  3  Z |  10  18  14  15  16  15  13              |
| 17:54:30 |  2.1 | 3  3  Z |  11  14  13  16  16  18  15              |
| 17:55:00 |  3.0 | 4  4  Z |  12  15  10  16  16  16  18              |
| 17:55:30 |  2.1 | 3  3  Z |  11  15  10  12  17  16  15              |
| 17:56:00 |  3.0 | 4  4  Z |  11  12  11  11  14  17  15              |
| 17:56:30 |  3.0 | 4  4  Z |  11  12  10  14  13  13  17              |
| 17:57:00 |  1.4 | 2  2  Z |  13  14  10  12  15  10  13              |
| 17:57:30 |  1.4 | 2  3  C |  15  18  11  12  13  13   9              |
| 17:58:00 |  2.1 | 3  3  Z |  12  17  12  13  13  13  14              |
| 17:58:30 |  2.1 | 3  3  Z |   7  15  14  13  14  12  14              |
| 17:59:00 |  2.1 | 3  3  Z |  12  12  11  17  14  13  13              |
| 17:59:30 |  2.1 | 3  3  C |  17  15   9  18  18  13  13              |
| 18:00:00 |  2.1 | 3  4  C |  15  21  12  12  18  15  11              |
| 18:00:30 |  3.0 | 4  3  C |  12  18  14  11  12  17  15              |
| 18:01:00 |  2.1 | 3  2  Z |   9  14  10  16  13  12  16              |
| 18:01:30 |  1.4 | 2  4  Z |   9  12   9  17  17  12  12              |
| 18:02:00 |  3.0 | 4  4  Z |  11  12   8  14  18  14  13              |
| 18:02:30 |  2.1 | 3  3  Z |  13  15   8  10  16  16  15              |
| 18:03:00 |  1.4 | 2  2  C |  14  17  13   9  12  16  16              |
| 18:03:30 |  1.0 | 1  1  D |  13  16  13  12  10  10  14              |
| 18:04:00 |  1.0 | 1  2  D |  13  17  12  13  15   8  10              |
| 18:04:30 |  1.0 | 1  3  D |  12  18  12  13  15  12   8              |
| 18:05:00 |  1.0 | 1  3  D |   8  15  14  15  13  15  12              |
| 18:05:30 |  1.0 | 1  2  D |   8  11  12  17  15  14  16              |
| 18:06:00 |  1.0 | 1  3  D |  13  12   7  17  18  14  14              |
| 18:06:30 |  1.0 | 1  4  D |  14  18  10  14  21  14  13              |
| 18:07:00 |  1.0 | 1  4  D |   9  19  12  14  19  17  14              |
| 18:07:30 |  1.0 | 1  2  D |   5  13  11  16  16  16  17              |
| 18:08:00 |  1.0 | 1  2  D |   9   9  10  15  17  13  16              |
| 18:08:30 |  1.0 | 1  1  D |  13  12   8  13  16  15  13              |
| 18:09:00 |  1.0 | 1  4  D |  10  17  10   9  13  14  15              |
| 18:09:30 |  1.0 | 1  2  D |   8  12   9  10  11  10  15              |
| 18:10:00 |  1.0 | 1  2  D |  14   9   7  13  11   8  10              |
| 18:10:30 |  1.0 | 1  2  D |  15  17   9   9  13   9   9              |
| 18:11:00 |  1.0 | 1  4  D |  11  22  15  10  10  13  13              |
| 18:11:30 |  1.0 | 1  4  D |  11  20  15  15  11   9  13              |
| 18:12:00 |  1.0 | 1  3  D |  11  17  13  17  16  10   9              |
| 18:12:30 |  1.0 | 1  3  D |  11  14  13  16  17  16  11              |
| 18:13:00 |  1.0 | 1  4  D |  11  15  10  15  17  15  17              |
| 18:13:30 |  1.0 | 1  3  D |  13  18  10  15  17  13  15              |
| 18:14:00 |  1.0 | 1  3  D |  12  18  14  14  16  13  12              |
| 18:14:30 |  1.0 | 1  1  D |  14  16  13  15  14  14  12              |
| 18:15:00 |      | 7  3  F |  11  18  10  15  16  14  16              |
| 18:15:30 |      | 7  3  F |   9  18  12  12  17  13  16              |
| 18:16:00 |      | 7  2  F |  11  16  13  13  16  14  14              |
| 18:16:30 |      | 7  4  F |  11  19  14  14  16  14  17              |
| 18:17:00 |      | 7  3  F |  10  18  15  15  17  14  14              |
| 18:17:30 |      | 7  4  F |   9  15  12  17  17  15  14              |
| 18:18:00 |      | 7  4  F |  10  13  10  14  19  15  16              |
| 18:18:30 |      | 7  2  F |  11  12   8  13  17  16  16              |
| 18:19:00 |      | 7  2  F |  13  16  10  11  15  17  16              |
| 18:19:30 |      | 7  3  F |  11  18  12  10  13  15  17              |
| 18:20:00 |      | 7  3  F |   9  17  12  14  12  12  17              |
| 18:20:30 |      | 7  2  F |   7  16  12  15  16  12  13              |
| 18:21:00 |      | 7  2  F |   8  12  10  15  16  14  12              |
| 18:21:30 |      | 7  3  F |  13  11   8  13  16  12  15              |
| 18:22:00 |      | 7  2  F |  13  16  11   8  14  13  12              |
| 18:22:30 |      | 7  3  F |  12  18  13  10   9  14  13              |
| 18:23:00 |      | 7  1  F |  12  15  12  16  10   9  13              |
| 18:23:30 |      | 7  3  F |   9  13  11  18  18   7   9              |
| 18:24:00 |      | 7  4  F |  10  14   9  11  20  14   9              |
| 18:24:30 |      | 7  2  F |  11  15   8  10  14  17  14              |
| 18:25:00 |      | 7  3  F |  10  17  11  10  12  14  18              |
| 18:25:30 |      | 7  1  F |  12  15  11  12  12  11  14              |
| 18:26:00 |      | 7  2  F |  12  14  10  14  12   9  11              |
| 18:26:30 |      | 7  3  F |  10  14  11  12  15  12  10              |
| 18:27:00 |      | 7  1  F |  11  14   9  12  13  13  11              |
| 18:27:30 |      | 7  1  F |  12  16   9  11  13  11  12              |
| 18:28:00 |      | 7  1  F |  11  15  10  11  12  11  12              |
| 18:28:30 |      | 7  2  F |  10  14  11  12  11  10  12              |
| 18:29:00 |      | 7  2  F |   8  15  10  11  13  11  10              |
| 18:29:30 |      | 7  1  F |   8  14  10   8  13  11  11              |
| 18:30:00 |      | 7  2  F |  12  13  10  13  10  10  13              |
+----------+------+---------+------------------------------------------+
